url,status,final_url,final_status,redirect_hops,redirect_loop,too_many_redirects,redirect_chain,error,found_on_count,found_on
https://www.brickinstructionsforyou.com/lego-instructions/42238-technic-ducati-desmo450-mx-factory-motorcycle/,301,https://www.brickinstructionsforyou.com/lego-instructions/42238-technic-ducati-desmo450-mx-factory-motorcycle/,301,2,True,False,https://www.brickinstructionsforyou.com/lego-instructions/42238-technic-ducati-desmo-450-mx-factory-motorcycle/ -> https://www.brickinstructionsforyou.com/lego-instructions/42238-technic-ducati-desmo450-mx-factory-motorcycle/,,5,SITEMAP | https://www.brickinstructionsforyou.com/2026/technic/ | https://www.brickinstructionsforyou.com/lego-instructions/42236-technic-custom-garage-ford-gt-mustang/ | https://www.brickinstructionsforyou.com/lego-instructions/42239-technic-batmobile-tumbler/ | https://www.brickinstructionsforyou.com/themes/technic/
https://www.brickinstructionsforyou.com/lego-instructions/72150-pokemon-munchlax/,301,https://www.brickinstructionsforyou.com/lego-instructions/72150-pokemon-set-72150-coming-soon/,404,1,False,False,https://www.brickinstructionsforyou.com/lego-instructions/72150-pokemon-set-72150-coming-soon/,,8,SITEMAP | https://www.brickinstructionsforyou.com/2026/ | https://www.brickinstructionsforyou.com/2026/pokemon/ | https://www.brickinstructionsforyou.com/lego-instructions/40911-pokemon-mini-pokemon-centre/ | https://www.brickinstructionsforyou.com/lego-instructions/72151-pokemon-eevee/ | https://www.brickinstructionsforyou.com/lego-instructions/72152-pokemon-pikachu-and-pok-ball/ | https://www.brickinstructionsforyou.com/lego-instructions/72153-pokemon-venusaur-charizard-and-blastoise/ | https://www.brickinstructionsforyou.com/themes/pokemon/
https://www.brickinstructionsforyou.com/lego-instructions/72154-pokemon-iconic-trainer-moments-pok-ball/,301,https://www.brickinstructionsforyou.com/lego-instructions/72154-pokemon-set-72154-coming-soon/,404,1,False,False,https://www.brickinstructionsforyou.com/lego-instructions/72154-pokemon-set-72154-coming-soon/,,9,SITEMAP | https://www.brickinstructionsforyou.com/2026/ | https://www.brickinstructionsforyou.com/2026/pokemon/ | https://www.brickinstructionsforyou.com/lego-instructions/72151-pokemon-eevee/ | https://www.brickinstructionsforyou.com/lego-instructions/72152-pokemon-pikachu-and-pok-ball/ | https://www.brickinstructionsforyou.com/lego-instructions/72153-pokemon-venusaur-charizard-and-blastoise/ | https://www.brickinstructionsforyou.com/lego-instructions/72155-pokemon-berry-bash-with-bulbasaur-and-bidoof/ | https://www.brickinstructionsforyou.com/lego-instructions/72156-pokemon-trainer-s-buggy-adventure-with-squirtle/ | https://www.brickinstructionsforyou.com/themes/pokemon/
https://www.brickinstructionsforyou.com/lego-instructions/72160-pokemon-arcanine/,301,https://www.brickinstructionsforyou.com/lego-instructions/72160-pokemon-set-72160-coming-soon/,404,1,False,False,https://www.brickinstructionsforyou.com/lego-instructions/72160-pokemon-set-72160-coming-soon/,,11,SITEMAP | https://www.brickinstructionsforyou.com/2026/ | https://www.brickinstructionsforyou.com/2026/pokemon/ | https://www.brickinstructionsforyou.com/lego-instructions/72151-pokemon-eevee/ | https://www.brickinstructionsforyou.com/lego-instructions/72152-pokemon-pikachu-and-pok-ball/ | https://www.brickinstructionsforyou.com/lego-instructions/72153-pokemon-venusaur-charizard-and-blastoise/ | https://www.brickinstructionsforyou.com/lego-instructions/72158-pokemon-sprigatito-fuecoco-and-quaxly-battle/ | https://www.brickinstructionsforyou.com/lego-instructions/72159-pokemon-jigglypuff-concert/ | https://www.brickinstructionsforyou.com/lego-instructions/72161-pokemon-drone-search-for-mythical-mew/ | https://www.brickinstructionsforyou.com/lego-instructions/72162-pokemon-eevee-and-lapras-s-treasure-hunt/ | https://www.brickinstructionsforyou.com/themes/pokemon/
https://www.brickinstructionsforyou.com/lego-instructions/72168-pokemon-rayquaza/,301,https://www.brickinstructionsforyou.com/lego-instructions/72168-pokemon-set-72168-coming-soon/,404,1,False,False,https://www.brickinstructionsforyou.com/lego-instructions/72168-pokemon-set-72168-coming-soon/,,9,SITEMAP | https://www.brickinstructionsforyou.com/2026/ | https://www.brickinstructionsforyou.com/2026/pokemon/ | https://www.brickinstructionsforyou.com/lego-instructions/4000701-pokemon-smart-oran-berry-tag/ | https://www.brickinstructionsforyou.com/lego-instructions/4000702-pokemon-smart-trophy-tag/ | https://www.brickinstructionsforyou.com/lego-instructions/4000703-pokemon-smart-sitrus-berry-tag/ | https://www.brickinstructionsforyou.com/lego-instructions/72166-pokemon-cubone-and-gengar-s-spooky-showdown/ | https://www.brickinstructionsforyou.com/lego-instructions/72167-pokemon-charizard-vs-jolteon-ultimate-battle/ | https://www.brickinstructionsforyou.com/themes/pokemon/
https://www.brickinstructionsforyou.com/lego-instructions/72421-set-72421-coming-soon/,301,https://www.brickinstructionsforyou.com/lego-instructions/72421-shrek-set-72421-coming-soon/,404,1,False,False,https://www.brickinstructionsforyou.com/lego-instructions/72421-shrek-set-72421-coming-soon/,,1,https://www.brickinstructionsforyou.com/2026/
https://www.brickinstructionsforyou.com/lego-instructions/72422-set-72422-coming-soon/,301,https://www.brickinstructionsforyou.com/lego-instructions/72422-shrek-set-72422-coming-soon/,404,1,False,False,https://www.brickinstructionsforyou.com/lego-instructions/72422-shrek-set-72422-coming-soon/,,1,https://www.brickinstructionsforyou.com/2026/
https://www.brickinstructionsforyou.com/lego-instructions/76345-marvel-set-76345-coming-soon/,301,https://www.brickinstructionsforyou.com/lego-instructions/76345-set-76345-coming-soon/,404,1,False,False,https://www.brickinstructionsforyou.com/lego-instructions/76345-set-76345-coming-soon/,,7,SITEMAP | https://www.brickinstructionsforyou.com/2026/ | https://www.brickinstructionsforyou.com/2026/marvel/ | https://www.brickinstructionsforyou.com/lego-instructions/76344-marvel-iron-man-mark-3-collectors-edition/ | https://www.brickinstructionsforyou.com/lego-instructions/76346-marvel-spider-man-hero-figure/ | https://www.brickinstructionsforyou.com/lego-instructions/76356-marvel-venom-bust/ | https://www.brickinstructionsforyou.com/themes/marvel/
https://www.brickinstructionsforyou.com/lego-instructions/a524-speed-champions-77248-bwt-alpine-f1-team-formula-1/,404,https://www.brickinstructionsforyou.com/lego-instructions/a524-speed-champions-77248-bwt-alpine-f1-team-formula-1/,404,0,False,False,,,9,https://www.brickinstructionsforyou.com/2025/ | https://www.brickinstructionsforyou.com/2025/speed-champions/ | https://www.brickinstructionsforyou.com/lego-instructions/30434-speed-champions-aston-martin-valkyrie-amr-pro/ | https://www.brickinstructionsforyou.com/lego-instructions/30657-speed-champions-mclaren-solus-gt/ | https://www.brickinstructionsforyou.com/lego-instructions/30683-speed-champions-mclaren-formula-1-car/ | https://www.brickinstructionsforyou.com/lego-instructions/30709-speed-champions-ferrari-499p-hypercar/ | https://www.brickinstructionsforyou.com/lego-instructions/30734-speed-champions-mini-f1-academy-car/ | https://www.brickinstructionsforyou.com/lego-instructions/77264-speed-champions-jaguar-f-type-project-7-land-rover-defender-classic/ | https://www.brickinstructionsforyou.com/themes/speed-champions/
https://www.brickinstructionsforyou.com/lego-instructions/bauble-gear-christmas-bauble-2023/,404,https://www.brickinstructionsforyou.com/lego-instructions/bauble-gear-christmas-bauble-2023/,404,0,False,False,,,18,SITEMAP | https://www.brickinstructionsforyou.com/2023/ | https://www.brickinstructionsforyou.com/2023/gear/ | https://www.brickinstructionsforyou.com/lego-instructions/109865-gear-flower-vase/ | https://www.brickinstructionsforyou.com/lego-instructions/6532573-gear-space-sticker/ | https://www.brickinstructionsforyou.com/lego-instructions/6532574-gear-space-sticker/ | https://www.brickinstructionsforyou.com/lego-instructions/6532575-gear-space-sticker/ | https://www.brickinstructionsforyou.com/lego-instructions/6594064-gear-the-lord-of-the-rings-trio-art-print/ | https://www.brickinstructionsforyou.com/lego-instructions/6594065-gear-grogu-paper-headband/ | https://www.brickinstructionsforyou.com/lego-instructions/6594066-gear-greetings-from-kamino-postcard/ | https://www.brickinstructionsforyou.com/lego-instructions/6649954-gear-luke-skywalker-trading-card/ | https://www.brickinstructionsforyou.com/lego-instructions/6649999-gear-star-wars-smart-play-stickers/ | https://www.brickinstructionsforyou.com/lego-instructions/child-gear-child-gold-keychain/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781797234687-gear-tiny-garden/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837250615-gear-rebuild-activity-cards-celebration/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837250622-gear-rebuild-activity-cards-animals/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837250639-gear-rebuild-activity-cards-magic/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837250646-gear-rebuild-activity-cards-space/
https://www.brickinstructionsforyou.com/lego-instructions/ds2025-miscellaneous-design-seminar-set-2025/,404,https://www.brickinstructionsforyou.com/lego-instructions/ds2025-miscellaneous-design-seminar-set-2025/,404,0,False,False,,,7,SITEMAP | https://www.brickinstructionsforyou.com/2025/ | https://www.brickinstructionsforyou.com/2025/miscellaneous/ | https://www.brickinstructionsforyou.com/lego-instructions/ds2022-miscellaneous-freestyle-design-seminar-2022-polybag/ | https://www.brickinstructionsforyou.com/lego-instructions/ds2023-miscellaneous-cosmic-daydreams/ | https://www.brickinstructionsforyou.com/lego-instructions/ds2024-miscellaneous-the-magic-of-play/ | https://www.brickinstructionsforyou.com/themes/miscellaneous/
https://www.brickinstructionsforyou.com/lego-instructions/ec500-technic-42215-volvo-hybrid/,404,https://www.brickinstructionsforyou.com/lego-instructions/ec500-technic-42215-volvo-hybrid/,404,0,False,False,,,9,SITEMAP | https://www.brickinstructionsforyou.com/2025/ | https://www.brickinstructionsforyou.com/2025/technic/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002290-technic-research-submarine/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002291-technic-super-sports-car/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002292-technic-motorcycle/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002293-technic-go-kart/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002294-technic-dump-truck/ | https://www.brickinstructionsforyou.com/themes/technic/
https://www.brickinstructionsforyou.com/lego-instructions/fd2023-miscellaneous-family-days-2023-promotional-brick/,404,https://www.brickinstructionsforyou.com/lego-instructions/fd2023-miscellaneous-family-days-2023-promotional-brick/,404,0,False,False,,,6,https://www.brickinstructionsforyou.com/2023/ | https://www.brickinstructionsforyou.com/2023/miscellaneous/ | https://www.brickinstructionsforyou.com/lego-instructions/ds2022-miscellaneous-freestyle-design-seminar-2022-polybag/ | https://www.brickinstructionsforyou.com/lego-instructions/ds2023-miscellaneous-cosmic-daydreams/ | https://www.brickinstructionsforyou.com/lego-instructions/ds2024-miscellaneous-the-magic-of-play/ | https://www.brickinstructionsforyou.com/themes/miscellaneous/
https://www.brickinstructionsforyou.com/lego-instructions/isbn9781780559506-books-star-wars-official-annual-2024/,404,https://www.brickinstructionsforyou.com/lego-instructions/isbn9781780559506-books-star-wars-official-annual-2024/,404,0,False,False,,,16,https://www.brickinstructionsforyou.com/2024/ | https://www.brickinstructionsforyou.com/2024/books/ | https://www.brickinstructionsforyou.com/lego-instructions/5007567-books-christmas-fun/ | https://www.brickinstructionsforyou.com/lego-instructions/5009385-books-easter-and-play/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781718500846-books-the-lighting-book/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781718503809-books-the-builder-s-handbook/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781728296685-books-jurassic-world-complete-dinosauria-a-jurassic-explorer-field-guide/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781780559520-books-dc-super-heroes-batman-vs-harley-quinn/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781780559773-books-harry-potter-magical-year-at-hogwarts/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781797227801-books-botanical-almanac/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781800183506-books-the-secret-life-of-bricks-the-story-of-a-design-icon/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837251957-books-tiny-pets-corgi/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837251964-books-tiny-pets-pig/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837252121-books-tiny-pets-koala/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781837252138-books-tiny-pets-panda/ | https://www.brickinstructionsforyou.com/themes/books/
https://www.brickinstructionsforyou.com/lego-instructions/l120-technic-42209-volvo-electric-wheel-loader-licensed/,404,https://www.brickinstructionsforyou.com/lego-instructions/l120-technic-42209-volvo-electric-wheel-loader-licensed/,404,0,False,False,,,9,https://www.brickinstructionsforyou.com/2025/ | https://www.brickinstructionsforyou.com/2025/technic/ | https://www.brickinstructionsforyou.com/lego-instructions/6535737-technic-mclaren-p1-logo/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002290-technic-research-submarine/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002291-technic-super-sports-car/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002292-technic-motorcycle/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002293-technic-go-kart/ | https://www.brickinstructionsforyou.com/lego-instructions/l0002294-technic-dump-truck/ | https://www.brickinstructionsforyou.com/themes/technic/
https://www.brickinstructionsforyou.com/lego-instructions/s2000-speed-champions-77241-2-fast-2-furious-honda/,404,https://www.brickinstructionsforyou.com/lego-instructions/s2000-speed-champions-77241-2-fast-2-furious-honda/,404,0,False,False,,,9,SITEMAP | https://www.brickinstructionsforyou.com/2025/ | https://www.brickinstructionsforyou.com/2025/speed-champions/ | https://www.brickinstructionsforyou.com/lego-instructions/30434-speed-champions-aston-martin-valkyrie-amr-pro/ | https://www.brickinstructionsforyou.com/lego-instructions/30657-speed-champions-mclaren-solus-gt/ | https://www.brickinstructionsforyou.com/lego-instructions/30683-speed-champions-mclaren-formula-1-car/ | https://www.brickinstructionsforyou.com/lego-instructions/30709-speed-champions-ferrari-499p-hypercar/ | https://www.brickinstructionsforyou.com/lego-instructions/30734-speed-champions-mini-f1-academy-car/ | https://www.brickinstructionsforyou.com/themes/speed-champions/
https://www.brickinstructionsforyou.com/lego-instructions/swc2025art-gear-star-wars-celebration-japan-2025-art-prints/,404,https://www.brickinstructionsforyou.com/lego-instructions/swc2025art-gear-star-wars-celebration-japan-2025-art-prints/,404,0,False,False,,,7,https://www.brickinstructionsforyou.com/2025/ | https://www.brickinstructionsforyou.com/2025/gear/ | https://www.brickinstructionsforyou.com/lego-instructions/107544-gear-25-years-of-star-wars/ | https://www.brickinstructionsforyou.com/lego-instructions/109865-gear-flower-vase/ | https://www.brickinstructionsforyou.com/lego-instructions/66499xx-gear-yoda-trading-card/ | https://www.brickinstructionsforyou.com/lego-instructions/isbn9781797234687-gear-tiny-garden/ | https://www.brickinstructionsforyou.com/lego-instructions/sdcc2023-gear-masters-2x4-gold-metal-key-chain/
