setID,number,name,year,theme,subtheme,pieces,minifigs,availability,packagingType,imageURL,bricksetURL
51675,60493,F1 Display Truck with Audi F1 Race Car,2026,City,Formula 1,508,3,Retail,Box,https://images.brickset.com/sets/images/60493-1.jpg,https://brickset.com/sets/60493-1
51954,60494,{?},2026,City,Construction,1132,,Retail,Box,,https://brickset.com/sets/60494-1
51676,60495,Recycling Truck,2026,City,Traffic,434,2,Retail,Box,https://images.brickset.com/sets/images/60495-1.jpg,https://brickset.com/sets/60495-1
51955,60496,{?},2026,City,,494,,Retail,Box,,https://brickset.com/sets/60496-1
51956,60497,{?},2026,City,,583,,Retail,Box,,https://brickset.com/sets/60497-1
51677,60498,Tractor,2026,City,Farm,204,1,Retail,Box,https://images.brickset.com/sets/images/60498-1.jpg,https://brickset.com/sets/60498-1
51678,60499,Airport Fire Truck,2026,City,Airport,691,4,Retail,Box,https://images.brickset.com/sets/images/60499-1.jpg,https://brickset.com/sets/60499-1
51679,60500,The LEGO Van,2026,City,Traffic,276,2,Retail,Box,https://images.brickset.com/sets/images/60500-1.jpg,https://brickset.com/sets/60500-1
51957,60501,{?},2026,City,,,,{Not specified},{Not specified},,https://brickset.com/sets/60501-1
51680,60502,Airport with Airplane,2026,City,Airport,887,9,Retail,Box,https://images.brickset.com/sets/images/60502-1.jpg,https://brickset.com/sets/60502-1
51681,60503,Coast Guard Helicopter,2026,City,Coast Guard,551,4,Retail,Box,https://images.brickset.com/sets/images/60503-1.jpg,https://brickset.com/sets/60503-1
51682,60504,Coast Guard Rescue Boat,2026,City,Coast Guard,742,5,Retail,Box,https://images.brickset.com/sets/images/60504-1.jpg,https://brickset.com/sets/60504-1
51683,60505,"Airplane, Service Truck & Hovercraft Remix",2026,City,Mix & Match,990,3,Retail,Box,https://images.brickset.com/sets/images/60505-1.jpg,https://brickset.com/sets/60505-1
51958,60506,{?},2026,City,Trains,693,,Retail,Box,,https://brickset.com/sets/60506-1
51684,60508,Police Train Heist,2026,City,Police,1313,6,Retail,Box,https://images.brickset.com/sets/images/60508-1.jpg,https://brickset.com/sets/60508-1
51959,60509,{?},2026,City,,,,{Not specified},{Not specified},,https://brickset.com/sets/60509-1
52618,60510,{?},2026,City,Seasonal,252,,Retail,Box,,https://brickset.com/sets/60510-1
51960,60511,{?},2026,City,Trains,575,,Retail,Box,,https://brickset.com/sets/60511-1
51961,60512,{?},2026,City,,,,{Not specified},{Not specified},,https://brickset.com/sets/60512-1
52401,951440,Police Buggy,2026,City,Magazine Gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/951440-1
52410,951441,Construction Worker with Wheel Loader,2026,City,Magazine Gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/951441-1
52468,L0002220,Police Officer with Snowmobile,2026,City,Magazine Gift,32,1,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002220-1.jpg,https://brickset.com/sets/L0002220-1
52349,L0002221,Construction Worker with Bulldozer,2026,City,Magazine Gift,25,1,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002221-1.jpg,https://brickset.com/sets/L0002221-1
52716,L0002222,Stunt Rider with Motorcycle,2026,City,Magazine Gift,14,,Retail - limited,Paper bag,https://images.brickset.com/sets/images/L0002222-1.jpg,https://brickset.com/sets/L0002222-1
52619,11045,{?},2026,Classic,,,,{Not specified},{Not specified},,https://brickset.com/sets/11045-1
51685,30714,Orange Cat,2026,Creator,3 in 1,79,,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30714-1.jpg,https://brickset.com/sets/30714-1
51686,30715,Cute Animal Birthday Party,2026,Creator,Seasonal,64,,Retail,Paper bag,https://images.brickset.com/sets/images/30715-1.jpg,https://brickset.com/sets/30715-1
51895,30716,Cute Easter Bunny,2026,Creator,Seasonal,66,,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30716-1.jpg,https://brickset.com/sets/30716-1
52620,30717,Fun Halloween Skeleton,2026,Creator,Seasonal,71,,Retail - limited,Paper bag,,https://brickset.com/sets/30717-1
52621,30718,{?},2026,Creator,,,,{Not specified},Paper bag,,https://brickset.com/sets/30718-1
51687,31376,Cute Hamster with a Flower,2026,Creator,3 in 1,166,,Retail,Box,https://images.brickset.com/sets/images/31376-1.jpg,https://brickset.com/sets/31376-1
51688,31377,Turtle with a Water Lily,2026,Creator,3 in 1,124,,Retail,Box,https://images.brickset.com/sets/images/31377-1.jpg,https://brickset.com/sets/31377-1
51689,31378,Space Exploration Telescope,2026,Creator,3 in 1,278,,Retail,Box,https://images.brickset.com/sets/images/31378-1.jpg,https://brickset.com/sets/31378-1
51690,31379,Fierce Dinosaur,2026,Creator,3 in 1,283,,Retail,Box,https://images.brickset.com/sets/images/31379-1.jpg,https://brickset.com/sets/31379-1
51691,31380,Retro Gaming Console,2026,Creator,3 in 1,268,,Retail,Box,https://images.brickset.com/sets/images/31380-1.jpg,https://brickset.com/sets/31380-1
51692,31381,Fierce Shark with a Treasure Chest,2026,Creator,3 in 1,379,,Retail,Box,https://images.brickset.com/sets/images/31381-1.jpg,https://brickset.com/sets/31381-1
51693,31382,Playful Puppy,2026,Creator,3 in 1,336,,Retail,Box,https://images.brickset.com/sets/images/31382-1.jpg,https://brickset.com/sets/31382-1
52622,31383,{?},2026,Creator,,,,{Not specified},{Not specified},,https://brickset.com/sets/31383-1
51694,31384,Colourful Hummingbird,2026,Creator,3 in 1,312,,Retail,Box,https://images.brickset.com/sets/images/31384-1.jpg,https://brickset.com/sets/31384-1
51695,31385,Beautiful Dolphins,2026,Creator,3 in 1,542,,Retail,Box,https://images.brickset.com/sets/images/31385-1.jpg,https://brickset.com/sets/31385-1
52623,31386,{?},2026,Creator,,,,{Not specified},{Not specified},,https://brickset.com/sets/31386-1
52624,31387,{?},2026,Creator,,,,{Not specified},{Not specified},,https://brickset.com/sets/31387-1
52625,31389,{?},2026,Creator,,,,{Not specified},{Not specified},,https://brickset.com/sets/31389-1
52626,31390,{?},2026,Creator,,,,{Not specified},{Not specified},,https://brickset.com/sets/31390-1
52627,31391,{?},2026,Creator,,,,{Not specified},{Not specified},,https://brickset.com/sets/31391-1
52628,31392,{?},2026,Creator,,,,{Not specified},{Not specified},,https://brickset.com/sets/31392-1
52455,40885,Duck Family,2026,Creator,Promotional,262,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40885-1.jpg,https://brickset.com/sets/40885-1
52425,40953,London Bus,2026,Creator,Miscellaneous,245,,Retail,Box,https://images.brickset.com/sets/images/40953-1.jpg,https://brickset.com/sets/40953-1
52424,40954,Germany Postcard,2026,Creator,Postcard,240,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40954-1.jpg,https://brickset.com/sets/40954-1
51898,30726,Bruce Wayne and the Batsuit,2026,DC Comics Super Heroes,Batman,35,2,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30726-1.jpg,https://brickset.com/sets/30726-1
51855,76330,Batman Logo,2026,DC Comics Super Heroes,Batman,678,2,Retail,Box,https://images.brickset.com/sets/images/76330-1.jpg,https://brickset.com/sets/76330-1
51856,76331,Batman v Superman Batmobile,2026,DC Comics Super Heroes,Legendary Batmobile Collection,220,1,Retail,Box,https://images.brickset.com/sets/images/76331-1.jpg,https://brickset.com/sets/76331-1
51857,76332,The Batman Batmobile,2026,DC Comics Super Heroes,Legendary Batmobile Collection,330,1,Retail,Box,https://images.brickset.com/sets/images/76332-1.jpg,https://brickset.com/sets/76332-1
52046,76333,Batman & Robin Batmobile,2026,DC Comics Super Heroes,Legendary Batmobile Collection,272,1,LEGO exclusive,Box,https://images.brickset.com/sets/images/76333-1.jpg,https://brickset.com/sets/76333-1
52359,L0002270,Mr. Freeze with Snowman,2026,DC Comics Super Heroes,Magazine Gift,12,,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002270-1.jpg,https://brickset.com/sets/L0002270-1
51696,30720,Ariel & Flounder's Birthday Music Fun,2026,Disney,Disney Princess,39,1,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30720-1.jpg,https://brickset.com/sets/30720-1
51697,40857,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/40857-1
52572,43002,{?},2026,Disney,Disney Parks,,,{Not specified},Box,,https://brickset.com/sets/43002-1
51978,43280,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43280-1
51698,43281,Elsa's Ice Castle & Snow Ride Adventure,2026,Disney,Frozen,216,6,Retail,Box,https://images.brickset.com/sets/images/43281-1.jpg,https://brickset.com/sets/43281-1
51980,43282,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43282-1
51981,43283,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43283-1
51699,43284,Mini Anna & Elsa,2026,Disney,Mini Disney Princess,65,,Retail,Box,https://images.brickset.com/sets/images/43284-1.jpg,https://brickset.com/sets/43284-1
51700,43285,Ariel's Magical Mini Palace,2026,Disney,The Little Mermaid,179,1,Retail,Box,https://images.brickset.com/sets/images/43285-1.jpg,https://brickset.com/sets/43285-1
51701,43286,The Aristocats Adorable Marie,2026,Disney,The Aristocats,369,,Retail,Box,https://images.brickset.com/sets/images/43286-1.jpg,https://brickset.com/sets/43286-1
51702,43287,Olaf and Bruni's Picnic Fun,2026,Disney,Frozen II,478,,Retail,Box,https://images.brickset.com/sets/images/43287-1.jpg,https://brickset.com/sets/43287-1
51703,43288,Sally's Flowerpot,2026,Disney,The Nightmare Before Christmas,346,1,Retail,Box,https://images.brickset.com/sets/images/43288-1.jpg,https://brickset.com/sets/43288-1
51982,43289,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43289-1
51704,43290,Kevin & Dug,2026,Disney,Up,628,,Retail,Box,https://images.brickset.com/sets/images/43290-1.jpg,https://brickset.com/sets/43290-1
51705,43291,Mini Belle & Tiana with Castle,2026,Disney,Mini Disney Princess,358,,Retail,Box,https://images.brickset.com/sets/images/43291-1.jpg,https://brickset.com/sets/43291-1
51979,43292,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43292-1
51983,43293,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43293-1
51984,43294,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43294-1
51985,43295,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43295-1
51986,43296,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43296-1
51987,43297,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43297-1
52638,43298,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43298-1
51988,43299,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43299-1
51706,43300,Winnie the Pooh,2026,Disney,Winnie the Pooh,1399,2,Retail,Box,https://images.brickset.com/sets/images/43300-1.jpg,https://brickset.com/sets/43300-1
51707,43301,Toy Story Slinky Dog Bookends,2026,Disney,Toy Story,1311,,Retail,Box,https://images.brickset.com/sets/images/43301-1.jpg,https://brickset.com/sets/43301-1
51989,43302,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43302-1
51708,43303,Mini Jasmine & Rapunzel,2026,Disney,Mini Disney Princess,59,,Retail,Box,https://images.brickset.com/sets/images/43303-1.jpg,https://brickset.com/sets/43303-1
51709,43304,{?},2026,Disney,,,,{Not specified},{Not specified},,https://brickset.com/sets/43304-1
52428,43305,Piglet's Birthday Fun,2026,Disney,Winnie the Pooh,544,1,Retail,Box,https://images.brickset.com/sets/images/43305-1.jpg,https://brickset.com/sets/43305-1
52683,43306,Lotso,2026,Disney,Toy Story,570,,{Not specified},Box,https://images.brickset.com/sets/images/43306-1.jpg,https://brickset.com/sets/43306-1
52684,43307,Alien with Pizza Planet Rocket Ride,2026,Disney,Toy Story,714,,{Not specified},Box,https://images.brickset.com/sets/images/43307-1.jpg,https://brickset.com/sets/43307-1
52435,6614223,Little HeiHei,2026,Disney,Promotional,32,,{Not specified},None (loose parts),https://images.brickset.com/sets/images/6614223-1.jpg,https://brickset.com/sets/6614223-1
51710,71508,Fox Guardian Mech,2026,Dreamzzz,Season 4,883,5,Retail,Box,https://images.brickset.com/sets/images/71508-1.jpg,https://brickset.com/sets/71508-1
51711,71512,Crocodile Submarine,2026,Dreamzzz,Season 4,1107,4,Retail,Box,https://images.brickset.com/sets/images/71512-1.jpg,https://brickset.com/sets/71512-1
51712,71513,Nightmare Scorpion Digger,2026,Dreamzzz,Season 4,505,3,Retail,Box,https://images.brickset.com/sets/images/71513-1.jpg,https://brickset.com/sets/71513-1
51713,71514,Dino Jet,2026,Dreamzzz,Season 4,1007,5,Retail,Box,https://images.brickset.com/sets/images/71514-1.jpg,https://brickset.com/sets/71514-1
51714,71515,Tiger Shark Tank,2026,Dreamzzz,Season 4,1548,8,Retail,Box,https://images.brickset.com/sets/images/71515-1.jpg,https://brickset.com/sets/71515-1
52581,L0002288,Mateo,2026,Dreamzzz,Magazine Gift,6,1,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002288-1.jpg,https://brickset.com/sets/L0002288-1
52639,10462,{?},2026,DUPLO,,,,{Not specified},{Not specified},,https://brickset.com/sets/10462-1
52306,10463,Dinosaur Spidey-Rex vs. Green Goblin,2026,Duplo,Spidey and His Amazing Friends,25,,Retail,Box,https://images.brickset.com/sets/images/10463-1.jpg,https://brickset.com/sets/10463-1
52640,10464,{?},2026,DUPLO,,,,{Not specified},{Not specified},,https://brickset.com/sets/10464-1
52305,10465,Mickey Mouse Clubhouse with Minnie & Pluto,2026,Duplo,Mickey Mouse Clubhouse,87,,Retail,Box,https://images.brickset.com/sets/images/10465-1.jpg,https://brickset.com/sets/10465-1
52432,10466,Train Ride with Grandpa Pig,2026,Duplo,Peppa Pig,35,2,Retail,Box,https://images.brickset.com/sets/images/10466-1.jpg,https://brickset.com/sets/10466-1
52433,10467,Family House,2026,Duplo,Peppa Pig,84,2,Retail,Box,https://images.brickset.com/sets/images/10467-1.jpg,https://brickset.com/sets/10467-1
52434,10468,Tractor and Market,2026,Duplo,Peppa Pig,18,,Retail,Box,https://images.brickset.com/sets/images/10468-1.jpg,https://brickset.com/sets/10468-1
52641,10469,{?},2026,DUPLO,,,,{Not specified},{Not specified},,https://brickset.com/sets/10469-1
51716,10470,3 in 1 Modern Family House with Figures,2026,Duplo,,166,4,Retail,Box,https://images.brickset.com/sets/images/10470-1.jpg,https://brickset.com/sets/10470-1
51717,10471,Blue Police Motorcycle,2026,Duplo,,11,1,Retail,Box,https://images.brickset.com/sets/images/10471-1.jpg,https://brickset.com/sets/10471-1
52642,10472,{?},2026,DUPLO,,,,{Not specified},{Not specified},,https://brickset.com/sets/10472-1
51718,10473,Fire Truck with Hose and Firefighter,2026,Duplo,,28,1,Retail,Box,https://images.brickset.com/sets/images/10473-1.jpg,https://brickset.com/sets/10473-1
51719,10474,Creative Vehicles,2026,Duplo,,42,,Retail,Box,https://images.brickset.com/sets/images/10474-1.jpg,https://brickset.com/sets/10474-1
51720,10475,3 in 1 Construction Vehicles,2026,Duplo,,22,2,Retail,Box,https://images.brickset.com/sets/images/10475-1.jpg,https://brickset.com/sets/10475-1
51721,10476,3 in 1 Construction Site and Vehicles,2026,Duplo,,84,2,Retail,Box,https://images.brickset.com/sets/images/10476-1.jpg,https://brickset.com/sets/10476-1
51722,10477,3 in 1 My First Creative Cute Pets,2026,Duplo,My First,24,,Retail,Box,https://images.brickset.com/sets/images/10477-1.jpg,https://brickset.com/sets/10477-1
52471,10478,3 in 1 Creative Ramps with Vehicles,2026,Duplo,,111,,Retail,Box,https://images.brickset.com/sets/images/10478-1.jpg,https://brickset.com/sets/10478-1
52643,10479,{?},2026,DUPLO,,,,{Not specified},{Not specified},,https://brickset.com/sets/10479-1
52644,10480,{?},2026,DUPLO,,,,{Not specified},{Not specified},,https://brickset.com/sets/10480-1
51723,10481,{?},2026,Duplo,,,,{Not specified},{Not specified},,https://brickset.com/sets/10481-1
51715,30712,Celebration Cake,2026,Duplo,,9,,LEGO exclusive,Paper bag,https://images.brickset.com/sets/images/30712-1.jpg,https://brickset.com/sets/30712-1
52445,LANDDUCK,M&T Land Duck,2026,Duplo,,6,,Promotional,{Not specified},https://images.brickset.com/sets/images/LANDDUCK-1.jpg,https://brickset.com/sets/LANDDUCK-1
52448,PONDDUCK,M&T Pond Duck,2026,Duplo,,7,,Promotional,None (loose parts),https://images.brickset.com/sets/images/PONDDUCK-1.jpg,https://brickset.com/sets/PONDDUCK-1
51817,43011,Lionel Messi – Football Highlights,2026,Editions,,500,,{Not specified},Box,https://images.brickset.com/sets/images/43011-1.jpg,https://brickset.com/sets/43011-1
51818,43012,Cristiano Ronaldo – Football Highlights,2026,Editions,,490,,{Not specified},Box,https://images.brickset.com/sets/images/43012-1.jpg,https://brickset.com/sets/43012-1
51819,43013,Kylian Mbappé – Football Highlights,2026,Editions,,490,,{Not specified},Box,https://images.brickset.com/sets/images/43013-1.jpg,https://brickset.com/sets/43013-1
51820,43014,Scuderia Ferrari HP Charles Leclerc Helmet,2026,Editions,F1 Helmets,886,,{Not specified},Box,https://images.brickset.com/sets/images/43014-1.jpg,https://brickset.com/sets/43014-1
51821,43015,Lionel Messi – Football Legend,2026,Editions,,958,,{Not specified},Box,https://images.brickset.com/sets/images/43015-1.jpg,https://brickset.com/sets/43015-1
51822,43016,Cristiano Ronaldo – Football Legend,2026,Editions,,854,,{Not specified},Box,https://images.brickset.com/sets/images/43016-1.jpg,https://brickset.com/sets/43016-1
52645,43017,{?},2026,Editions,,,,{Not specified},{Not specified},,https://brickset.com/sets/43017-1
52646,43018,Lionel Messi - Celebration,2026,Editions,,1427,,{Not specified},Box,https://images.brickset.com/sets/images/43018-1.jpg,https://brickset.com/sets/43018-1
51823,43019,Football,2026,Editions,,1498,,Retail,Box,https://images.brickset.com/sets/images/43019-1.jpg,https://brickset.com/sets/43019-1
51824,43020,FIFA World Cup Official Trophy,2026,Editions,FIFA,2842,1,Retail,Box,https://images.brickset.com/sets/images/43020-1.jpg,https://brickset.com/sets/43020-1
51825,43022,Scuderia Ferrari HP Lewis Hamilton Helmet ,2026,Editions,F1 Helmets,884,,{Not specified},Box,https://images.brickset.com/sets/images/43022-1.jpg,https://brickset.com/sets/43022-1
51826,43023,{?},2026,Editions,F1 Helmets,793,,{Not specified},Box,,https://brickset.com/sets/43023-1
52512,43024,{?},2026,Editions,F1 Helmets,,,{Not specified},Box,,https://brickset.com/sets/43024-1
51827,43027, Vini Jr. – Football Highlights,2026,Editions,,510,,{Not specified},Box,https://images.brickset.com/sets/images/43027-1.jpg,https://brickset.com/sets/43027-1
52647,43028,{?},2026,Editions,,,,{Not specified},{Not specified},,https://brickset.com/sets/43028-1
52648,43029,{?},2026,Editions,,,,{Not specified},{Not specified},,https://brickset.com/sets/43029-1
52649,43030,{?},2026,Editions,,,,{Not specified},{Not specified},,https://brickset.com/sets/43030-1
52650,43031,{?},2026,Editions,,,,{Not specified},{Not specified},,https://brickset.com/sets/43031-1
52686,43032,FIFA World Cup 2026 Official Emblem,2026,Editions,FIFA,298,,{Not specified},Box,https://images.brickset.com/sets/images/43032-1.jpg,https://brickset.com/sets/43032-1
52687,43033,U.S. Soccer National Team Jersey,2026,Editions,FIFA,167,,{Not specified},Box,https://images.brickset.com/sets/images/43033-1.jpg,https://brickset.com/sets/43033-1
52396,45200,Moon Mission Science Kit,2026,Education,Science,519,2,Retail - limited,Box,https://images.brickset.com/sets/images/45200-1.jpg,https://brickset.com/sets/45200-1
52397,45201,Antarctic Animals Science Kit,2026,Education,Science,461,2,Retail - limited,Box,https://images.brickset.com/sets/images/45201-1.jpg,https://brickset.com/sets/45201-1
52398,45202,Mars Mission Science Kit,2026,Education,Science,933,4,Retail - limited,Box,https://images.brickset.com/sets/images/45202-1.jpg,https://brickset.com/sets/45202-1
52399,45203,Arctic Animals Science Kit,2026,Education,Science,1134,4,Retail - limited,Box,https://images.brickset.com/sets/images/45203-1.jpg,https://brickset.com/sets/45203-1
52376,45520,Computer Science & AI Kit Year 1-3,2026,Education,Computer Science & AI,276,,Educational,Plastic box,https://images.brickset.com/sets/images/45520-1.jpg,https://brickset.com/sets/45520-1
52375,45521,Computer Science & AI Kit Year 4-6,2026,Education,Computer Science & AI,321,,Educational,Plastic box,https://images.brickset.com/sets/images/45521-1.jpg,https://brickset.com/sets/45521-1
52377,45522,Computer Science & AI Kit Year 7-9,2026,Education,Computer Science & AI,379,,Educational,Plastic box,https://images.brickset.com/sets/images/45522-1.jpg,https://brickset.com/sets/45522-1
52403,45545,Computer Science & AI Replacement Pack for Year 1-3,2026,Education,Computer Science & AI,,,{Not specified},Box,https://images.brickset.com/sets/images/45545-1.jpg,https://brickset.com/sets/45545-1
52404,45546,Computer Science & AI Replacement Pack for Year 4-6,2026,Education,Computer Science & AI,,,{Not specified},Box,https://images.brickset.com/sets/images/45546-1.jpg,https://brickset.com/sets/45546-1
52402,45547,Computer Science & AI Replacement Pack for Year 7-9,2026,Education,Computer Science & AI,,,{Not specified},Box,https://images.brickset.com/sets/images/45547-1.jpg,https://brickset.com/sets/45547-1
51725,77079,{?},2026,Fortnite,,210,,Retail,Box,,https://brickset.com/sets/77079-1
51726,77080,{?},2026,Fortnite,,314,,Retail,Box,,https://brickset.com/sets/77080-1
51727,77081,{?},2026,Fortnite,,1230,,Retail,Box,,https://brickset.com/sets/77081-1
51728,77082,{?},2026,Fortnite,,1963,,Retail,Box,,https://brickset.com/sets/77082-1
51729,30721,Flower Stand with Roses,2026,Friends,General,55,1,{Not specified},Paper bag,https://images.brickset.com/sets/images/30721-1.jpg,https://brickset.com/sets/30721-1
51730,30722,Garden Bunny House,2026,Friends,,46,1,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30722-1.jpg,https://brickset.com/sets/30722-1
51731,42675,Unicorn Cake Delivery Car,2026,Friends,General,67,2,Retail,Box,https://images.brickset.com/sets/images/42675-1.jpg,https://brickset.com/sets/42675-1
52651,42676,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42676-1
51732,42677,Dog Treats Bakery,2026,Friends,Heartlake City,278,2,Retail,Box,https://images.brickset.com/sets/images/42677-1.jpg,https://brickset.com/sets/42677-1
51733,42678,Pet Accessories Van,2026,Friends,Pets,237,2,Retail,Box,https://images.brickset.com/sets/images/42678-1.jpg,https://brickset.com/sets/42678-1
51734,42679,Heartlake City Bunny Hotel,2026,Friends,Pets,161,2,Retail,Box,https://images.brickset.com/sets/images/42679-1.jpg,https://brickset.com/sets/42679-1
51735,42680,Heartlake City Mini Supermarket,2026,Friends,Heartlake City,176,2,Retail,Box,https://images.brickset.com/sets/images/42680-1.jpg,https://brickset.com/sets/42680-1
51736,42681,Axolotl Adventure Boat,2026,Friends,General,95,2,Retail,Box,https://images.brickset.com/sets/images/42681-1.jpg,https://brickset.com/sets/42681-1
52652,42682,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42682-1
51737,42684,Unicorn Dream Café,2026,Friends,Heartlake City,475,3,Retail,Box,https://images.brickset.com/sets/images/42684-1.jpg,https://brickset.com/sets/42684-1
51738,42685,Heartlake City Fashion Show,2026,Friends,Heartlake City,410,3,Retail,Box,https://images.brickset.com/sets/images/42685-1.jpg,https://brickset.com/sets/42685-1
51739,42686,Fun Indoor Playground,2026,Friends,General,668,3,Retail,Box,https://images.brickset.com/sets/images/42686-1.jpg,https://brickset.com/sets/42686-1
51740,42687,Liann's Family House,2026,Friends,Houses,946,4,Retail,Box,https://images.brickset.com/sets/images/42687-1.jpg,https://brickset.com/sets/42687-1
51741,42688,Horse Stable and Riding Academy,2026,Friends,Horseback Riding,735,3,Retail,Box,https://images.brickset.com/sets/images/42688-1.jpg,https://brickset.com/sets/42688-1
51742,42689,Heartlake City Friends Club House,2026,Friends,Heartlake City,794,5,Retail,Box,https://images.brickset.com/sets/images/42689-1.jpg,https://brickset.com/sets/42689-1
52653,42690,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42690-1
51743,42691,Garden Restaurant,2026,Friends,Heartlake City,1465,5,Retail,Box,https://images.brickset.com/sets/images/42691-1.jpg,https://brickset.com/sets/42691-1
51744,42692,Ice Cream & Balloon Stand,2026,Friends,Park,107,2,Retail,Box,https://images.brickset.com/sets/images/42692-1.jpg,https://brickset.com/sets/42692-1
52654,42693,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42693-1
52655,42694,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42694-1
51745,42695,Horse & Baby Foal Trailer,2026,Friends,Horseback Riding,279,2,Retail,Box,https://images.brickset.com/sets/images/42695-1.jpg,https://brickset.com/sets/42695-1
51746,42696,Animal Vet Clinic,2026,Friends,Vet,141,2,Retail,Box,https://images.brickset.com/sets/images/42696-1.jpg,https://brickset.com/sets/42696-1
52656,42697,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42697-1
52657,42698,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42698-1
51747,42699,Beach House with Seals,2026,Friends,Beach,400,3,Retail,Box,https://images.brickset.com/sets/images/42699-1.jpg,https://brickset.com/sets/42699-1
52658,42700,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42700-1
52659,42702,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42702-1
52660,42703,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42703-1
52661,42704,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42704-1
52662,42705,{?},2026,Friends,,,,{Not specified},{Not specified},,https://brickset.com/sets/42705-1
52485,562601,Baking Set and Bunny,2026,Friends,Magazine gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/562601-1
52409,951445,Horse stables,2026,Friends,Magazine gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/951445-1
52408,951446,Valeria with Puppy,2026,Friends,Magazine gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/951446-1
52681,6614211,Treat Stand,2026,Friends,Promotional,36,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6614211-1.jpg,https://brickset.com/sets/6614211-1
52663,11212,{?},2026,Gabby's Dollhouse,,,,{Not specified},{Not specified},,https://brickset.com/sets/11212-1
51748,11215,Gabby's Brick-Built Cat Friends,2026,Gabby's Dollhouse,Miscellaneous,324,,Retail,Box,https://images.brickset.com/sets/images/11215-1.jpg,https://brickset.com/sets/11215-1
51896,30724,Dumbledore's Office with Harry,2026,Harry Potter,Chamber of Secrets,42,1,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30724-1.jpg,https://brickset.com/sets/30724-1
51749,76459,Hagrid & Harry's Privet Drive Escape,2026,Harry Potter,Deathly Hallows,124,4,Retail,Box,https://images.brickset.com/sets/images/76459-1.jpg,https://brickset.com/sets/76459-1
51750,76460,Hogwarts Castle: Sorting Hat Ceremony,2026,Harry Potter,Philosopher's Stone,124,4,Retail,Box,https://images.brickset.com/sets/images/76460-1.jpg,https://brickset.com/sets/76460-1
51751,76461,Cornish Pixie,2026,Harry Potter,,320,,Retail,Box,https://images.brickset.com/sets/images/76461-1.jpg,https://brickset.com/sets/76461-1
51932,76462,{?},2026,Harry Potter,,,,{Not specified},{Not specified},,https://brickset.com/sets/76462-1
51752,76463,Hogwarts Castle: Hospital Wing,2026,Harry Potter,Prisoner of Azkaban,907,7,Retail,Box,https://images.brickset.com/sets/images/76463-1.jpg,https://brickset.com/sets/76463-1
51753,76464,Cauldron: Secret Potions Classroom,2026,Harry Potter,,652,2,Retail,Box,https://images.brickset.com/sets/images/76464-1.jpg,https://brickset.com/sets/76464-1
