SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"50439","30688","1","2025","Normal","Creator","Model making","3 in 1","Tropical Toucan","X","30688-1","4.99","","","3.99","","","59","","","Paper bag","Retail - limited","6527958","6527957","5702017819082","673419406703","17","18","3","0.046","","","","6","","3452","472","4","4","X","0","4.1400","2.3400","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50440","30689","1","2025","Normal","Creator","Model making","Seasonal","Birthday Party Animals","X","30689-1","4.99","","","","","","60","","","Polybag","Retail - limited","6527960","6527959","5702017819099","","17","18","3","0.045","","","","6","","1166","179","2","4","X","0","3.7200","3.0000","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50441","30690","1","2025","Normal","Creator","Model making","Seasonal","Easter Egg Chick Painting Fun","X","30690-1","4.99","","","3.99","","","65","","","Paper bag","Retail - limited","6527962","6527961","5702017819105","","17","18","3","0.044","","","","6","","2746","171","2","4","X","0","3.3800","1.9900","","01/02/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50442","30691","1","2025","Normal","Creator","Model making","3 in 1","Mini Convertible Monster Truck","X","30691-1","4.99","","","","","","55","","","Polybag","Retail - limited","6527964","6527963","5702017819112","","17","18","3","0.05","","","","6","","1025","212","4","8","X","0","3.3100","","Morten Graff-Wang,","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51293","30692","1","2025","Normal","Creator","Model making","Seasonal","Christmas Chimney Fun with Santa","X","30692-1","4.99","","","3.99","","","60","","","Paper bag","Retail","6527966","6527965","5702017819129","673419406918","17","18","3","0.049","","","","6","","1854","191","2","2","X","5","3.5500","2.7700","","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50648","31159","1","2025","Normal","Creator","Model making","3 in 1","Surprising Spider","X","31159-1","12.99","10.99","16.99","12.99","12/12/2024 00:00:00","04/05/2026 00:00:00","153","","","Box","Retail","6527842","6527841","5702017822242","673419407120","15.7","14.1","4.5","","11","15","5","7","","2096","351","6","12","X","12","9.0000","4.0000","Morten Graff-Wang,","01/01/2025 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50649","31160","1","2025","Normal","Creator","Model making","3 in 1","Race Plane","X","31160-1","14.99","12.99","17.99","14.99","12/12/2024 00:00:00","04/05/2026 00:00:00","178","","","Box","Retail","6527844","6527843","5702017822259","673419407137","26.2","14.1","4.8","0.319","20","21","7","7","","1530","348","6","12","X","0","12.2000","6.0000","","01/01/2025 00:00:00","31/07/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50650","31161","1","2025","Normal","Creator","Model making","3 in 1","Medieval Dragon","X","31161-1","59.99","54.99","79.99","59.99","12/12/2024 00:00:00","04/05/2026 00:00:00","715","","","Box","Retail","6527846","6527845","5702017822266","673419407144","38.2","26.2","5.7","0.917","13","39","52","9","","2939","1879","6","11","X","4","54.0200","35.1100","Aaron Newman,","01/01/2025 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50651","31162","1","2025","Normal","Creator","Model making","3 in 1","Cute Bunny","X","31162-1","19.99","17.99","24.99","19.99","12/12/2024 00:00:00","04/05/2026 00:00:00","326","","","Box","Retail","6527848","6527847","5702017822372","673419407151","19.1","26.2","6.1","","","","","8","","2628","528","6","11","X","5","12.7200","9.5700","","01/01/2025 00:00:00","31/07/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50652","31163","1","2025","Normal","Creator","Model making","3 in 1","Playful Cat","X","31163-1","24.99","19.99","29.99","24.99","12/12/2024 00:00:00","04/05/2026 00:00:00","407","","","Box","Retail","6527850","6527849","5702017822389","673419407168","26.2","19.1","6.1","","15","15","8","8","","2421","668","6","11","X","0","15.6500","16.2400","","01/01/2025 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50852","31164","1","2025","Normal","Creator","Model making","3 in 1","Space Robot","X","31164-1","24.99","19.99","29.99","24.99","12/12/2024 00:00:00","04/05/2026 00:00:00","281","","","Box","Retail","6527852","6527851","5702017822396","673419407175","26.2","19.1","4.6","0.377","","","","8","","1013","443","6","12","X","0","17.0000","10.0000","","01/01/2025 00:00:00","31/07/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50830","31165","1","2025","Normal","Creator","Model making","3 in 1","Panda Family","X","31165-1","39.99","34.99","49.99","39.99","12/12/2024 00:00:00","04/05/2026 00:00:00","626","","","Box","Retail","6527854","6527853","5702017822402","673419407182","28.2","26.2","7.6","0.789","","","","8","","2612","1076","6","9","X","0","23.6700","17.0300","Aaron Newman,","01/01/2025 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51292","31166","1","2025","Normal","Creator","Model making","3 in 1","Beautiful Horse","X","31166-1","54.99","44.99","64.99","49.99","02/05/2025 00:00:00","04/05/2026 00:00:00","685","","","Box","Retail","6527856","6527855","5702017822419","673419407199","38.2","26.2","5.7","0.94","23","24","8","9","","673","604","6","9","X","0","44.4800","","Aaron Newman,","01/08/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51291","31167","1","2025","Normal","Creator","Model making","3 in 1","Haunted Mansion","X","31167-1","89.99","79.99","119.99","89.99","02/05/2025 00:00:00","04/05/2026 00:00:00","736","5","twn526,twn527,twn528,twn529,twn530,","Box","Retail","6527858","6527857","5702017822426","673419407205","37.8","35.4","7.1","","25","24","15","9","","2695","2123","6","10","X","9","69.6500","63.0000","","01/08/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51290","31168","1","2025","Normal","Creator","Model making","3 in 1","Medieval Horse Knight Castle","X","31168-1","129.99","109.99","149.99","119.99","02/05/2025 00:00:00","04/05/2026 00:00:00","1371","6","cas590,cas591,cas592,cas593,cas594,cas595,","Box","Retail","6527860","6527859","5702017822433","673419407212","48","37.8","9.4","2.526","31","36","30","9","","1854","2215","6","9","X","4","106.4100","","Jonathan Robson,","01/08/2025 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50853","31169","1","2025","Normal","Creator","Model making","3 in 1","Typewriter with Flowers","X","31169-1","29.99","24.99","39.99","29.99","12/12/2024 00:00:00","04/05/2026 00:00:00","363","","","Box","Retail","6527862","6527861","5702017822440","673419407229","26.2","19.1","7.2","","13","11","16","8","","1618","611","6","10","X","0","18.0800","10.5000","","01/01/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50647","31170","1","2025","Normal","Creator","Model making","3 in 1","Pink Flamingo","X","31170-1","24.99","19.99","29.99","24.99","02/12/2024 00:00:00","04/05/2026 00:00:00","288","","","Box","Retail","6527864","6527863","5702017822457","673419407236","19.1","26.2","6.1","","","","","8","","1928","919","6","11","X","4","16.3200","11.7100","Zio Chao,","01/03/2025 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51294","31171","1","2025","Normal","Creator","Model making","3 in 1","Majestic Rhino","X","31171-1","59.99","54.99","79.99","59.99","03/07/2025 00:00:00","04/05/2026 00:00:00","780","","","Box","Retail","6529407","6529406","5702017824895","673419407687","38.2","26.2","7.1","1.112","12","24","7","9","","626","703","6","10","X","0","59.9900","","Zio Chao,","01/08/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51177","31172","1","2025","Normal","Creator","Model making","3 in 1","Record Player with Flowers","X","31172-1","29.99","24.99","39.99","29.99","02/02/2025 00:00:00","04/05/2026 00:00:00","366","","","Box","Retail","6532580","6532579","5702017835990","673419409421","26.2","19.1","7.2","0.566","12","12","7","8","","990","717","6","9","X","0","29.3000","22.4900","","01/03/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51295","31173","1","2025","Normal","Creator","Model making","3 in 1","Tropical Toucan","X","31173-1","17.99","12.99","17.99","14.99","02/05/2025 00:00:00","04/05/2026 00:00:00","225","","","Box","Retail","6540424","6540421","5702017879956","673419412735","26.2","14.1","4.8","0.325","","","","7","","1559","652","6","9","X","3","10.3200","5.8600","Morten Graff-Wang,Zio Chao,","01/08/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51296","31174","1","2025","Normal","Creator","Model making","3 in 1","Retro Telephone","X","31174-1","29.99","24.99","39.99","29.99","02/05/2025 00:00:00","04/05/2026 00:00:00","383","","","Box","Retail","6540426","6540425","5702017879963","673419412742","26.2","22.2","6.2","0.547","15","11","7","8","","1204","628","6","6","X","0","21.4700","10.0000","Aaron Newman,","01/08/2025 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51297","31175","1","2025","Normal","Creator","Model making","3 in 1","Unicorn Castle","X","31175-1","44.99","34.99","49.99","39.99","02/05/2025 00:00:00","04/05/2026 00:00:00","390","","","Box","Retail","6540429","6540428","5702017880075","673419412759","28.2","26.2","5.9","0.575","23","19","11","8","","566","635","6","11","X","0","49.1500","15.0000","","01/08/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50942","40758","1","2025","Normal","Creator","Model making","Seasonal","Celebration Series: Ferris Wheel with Fireworks","X","40758-1","","","","","","","230","","","Box","LEGO exclusive","6530173","6530172","5702017830186","673419408646","14.1","19.1","4.6","0.214","22","15","9","8","","2860","262","2","4","X","0","7.8700","3.0000","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50943","40759","1","2025","Normal","Creator","Model making","Seasonal","Celebration Series: Valentine's Day Box","X","40759-1","","","","14.99","","","172","","","Box","LEGO exclusive","6530175","6530174","5702017830193","","19.1","14.1","6.1","0.227","10","10","6","7","","3248","332","4","6","X","0","14.0600","7.0300","","14/01/2025 00:00:00","31/07/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51268","40763","1","2025","Normal","Creator","Model making","Seasonal","Children's Day Teddy Bear","X","40763-1","","","","","","","238","","","Box","LEGO exclusive","6530183","6530182","5702017830230","673419408691","20.5","19.1","6.1","0.298","","","","8","","1243","299","4","4","X","0","14.1800","","Jonathan Robson,","01/04/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52011","40772","1","2025","Normal","Creator","Model making","Seasonal","Celebration Series: Luminous Ghost","X","40772-1","","","","","","","167","","","Box","LEGO exclusive","6530301","6530300","5702017829821","673419408462","19.1","14.1","6.1","0.238","12","13","5","8","","3871","248","2","4","X","5","12.6600","9.0000","","28/09/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52296","40777","1","2025","Normal","Creator","Model making","Seasonal","Celebration Series: Gingerbread Train Ornament","X","40777-1","","","","","","","190","","","Box","LEGO exclusive","6530307","6530306","5702017829852","673419408493","19.1","14.1","6.1","0.211","10","12","6","8","","2808","322","2","4","X","0","16.6500","","","10/12/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51327","40818","1","2025","Normal","Creator","Model making","Postcard","Italy Postcard","X","40818-1","14.99","13.49","18.99","14.99","03/05/2025 00:00:00","04/05/2026 00:00:00","189","","","Box","LEGO exclusive","6531185","6531184","5702017830827","673419408899","19.1","14.1","6.1","","14","9","4","9","","1699","557","2","5","X","0","19.2900","","Mina Yoo,","01/06/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51617","66810","1","2025","Collection","Creator","Model making","Product Collection","Animal Lover's Gift Set","X","66810-1","44.99","","","","","","733","","","Box","Retail - limited","6578579","","","","39.6","26.7","6.8","","","","","8","","46","45","0","1","X","0","","","","01/08/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51287","76300","1","2025","Normal","DC Comics Super Heroes","Licensed","Batman","Arkham Asylum","X","76300-1","299.99","269.99","379.99","299.99","25/07/2025 00:00:00","04/05/2026 00:00:00","2953","17","sh1075,sh1076,sh1077,sh1078,sh1079,sh1080,sh1081,sh1082,sh1083,sh1084,sh1085,sh1086,sh1087,sh1088,sh1089,sh1090,sh1091,","Box","LEGO exclusive","6529124","6529123","5702017824192","673419407403","","","","","32","25","26","18","","1838","2904","9","16","X","0","284.5100","213.7400","Adam Grabowski,Justin Ramsden,","09/09/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50712","76301","1","2025","Normal","DC Comics Super Heroes","Licensed","Batman","Batman & Batmobile vs. Mr. Freeze","X","76301-1","19.99","17.99","24.99","19.99","03/12/2024 00:00:00","31/10/2025 00:00:00","63","2","sh1004,sh1005,","Box","Retail","6527573","6527572","5702017817750","673419406222","15.7","14.1","4.5","","11","5","5","4","","713","367","4","7","X","0","15.8700","12.1800","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50713","76302","1","2025","Normal","DC Comics Super Heroes","Licensed","Superman","Superman Mech vs. Lex Luthor","X","76302-1","14.99","12.99","17.99","14.99","03/12/2024 00:00:00","30/11/2025 00:00:00","120","2","sh1006,sh1007,","Box","Retail","6527575","6527574","5702017817767","673419406239","14.1","15.7","4.5","","","","","","","2450","513","2","8","X","3","11.9000","10.4900","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50841","76303","1","2025","Normal","DC Comics Super Heroes","Licensed","The Dark Knight Trilogy","Batman Tumbler vs. Two-Face & The Joker","X","76303-1","59.99","54.99","79.99","59.99","03/12/2024 00:00:00","04/05/2026 00:00:00","429","3","sh1021,sh1022,sh1023,","Box","Retail","6527577","6527576","5702017817774","673419406246","22.2","26.2","7.6","","17","11","6","8","","2794","1748","2","8","X","0","52.7900","40.0000","Bjarke Lykke Madsen,","01/01/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51130","76304","1","2025","Normal","DC Comics Super Heroes","Licensed","Batman Forever","Batman Forever Batmobile","X","76304-1","99.99","89.99","129.99","99.99","02/05/2025 00:00:00","04/05/2026 00:00:00","909","1","sh1071,","Box","Retail","6527579","6527578","5702017817781","673419406253","38.2","26.2","9.4","","17","41","12","12","","1625","1512","4","6","X","0","105.6700","","Mark Stafford,","01/08/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51078","212501","1","2025","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Off-road Batmobile","X","212501-1","","","","","","","45","","","Paper bag","Magazine gift","","","","","","","","","","","","6","","237","137","0","0","X","0","3.2800","","Justin Ramsden,","","","X","","1","1","0","0","1","","","","","","","","",""
"51272","212502","1","2025","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Batcopter","X","212502-1","","","","","","","36","","","Paper bag","Magazine gift","","","","","","","","","","","","6","","246","110","0","0","X","0","4.3700","","Bjarke Lykke Madsen,","","","X","","1","1","0","0","1","","","","","","","","",""
"51570","212503","1","2025","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Batman with Jetpack","X","212503-1","","","","","","","28","1","sh1126,","Paper bag","Magazine gift","","","","","","","","","","","","6","","209","124","0","0","X","0","4.7400","","Justin Ramsden,","","","X","","1","1","0","0","1","","","","","","","","",""
"51571","212504","1","2025","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Superman","X","212504-1","","","","","","","5","1","sh1055,","Metal canister","Magazine gift","","","","","9","12.5","2.3","","","","","6","","396","142","0","2","X","0","9.2900","","Justin Ramsden,","","","X","","1","1","0","0","1","","","","","","","","",""
"51572","212504","2","2025","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Superman","X","212504-2","","","","","","","5","1","sh1055,","Metal canister","Magazine gift","","","","","13","9","2.5","","","","","6","","374","97","0","2","X","0","7.8700","","Justin Ramsden,","","","X","","1","1","0","0","1","","","","","","","","",""
"52173","212505","1","2025","Other","DC Comics Super Heroes","Licensed","Magazine Gift","The Joker with Robot","X","212505-1","","","","","","","23","1","sh0903,","Paper bag","Magazine gift","","","","","","","","","","","","6","","233","109","0","0","X","0","4.6200","","Justin Ramsden,","","","X","","1","1","0","0","1","","","","","","","","",""
"52324","212506","1","2025","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Batgirl","X","212506-1","","","","","","","11","1","sh0965,","Paper bag","Magazine gift","","","","","12","14","2","0.009","","","","6","","168","126","0","0","X","0","7.4100","","Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"50445","30695","1","2025","Normal","Disney","Licensed","Cinderella","Cinderella's Mini Garden Castle","X","30695-1","","","","","","","52","1","dp205,","Polybag","LEGO exclusive","6527972","6527971","5702017819419","","17","18","3","0.052","","","","5","","851","191","2","4","X","0","3.9500","","Robert Lehmann,","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52074","40774","1","2025","Normal","Disney","Licensed","Promotional","Classic Animation Scenes","X","40774-1","","","","","","","270","1","dis189,","Box","Promotional","6531207","6531206","5702017831039","673419409094","26.2","19.1","6.1","0.395","12","17","4","9","","4136","527","2","4","X","5","26.2300","22.0000","Ryan Van Woerkom,","10/10/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50887","43256","1","2025","Normal","Disney","Licensed","Frozen","Anna's Sleigh Adventure","X","43256-1","39.99","34.99","49.99","39.99","03/12/2024 00:00:00","11/11/2025 00:00:00","192","3","dp207,dp208,dp209,","Box","Retail","6526229","6526228","5702017813950","673419404129","26.2","22.2","6.2","0.516","12","8","8","4","","189","152","8","8","X","0","24.5000","","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51220","43257","1","2025","Normal","Disney","Licensed","Lilo & Stitch","Angel","X","43257-1","64.99","59.99","84.99","64.99","02/05/2025 00:00:00","04/05/2026 00:00:00","784","","","Box","Retail","6526231","6526230","5702017813967","673419404136","26.2","28.2","9.6","","","","","9","","1115","434","2","9","X","0","64.0400","","","01/06/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51221","43258","1","2025","Normal","Disney","Licensed","Moana 2","Kakamora Barge","X","43258-1","99.99","89.99","129.99","99.99","02/03/2025 00:00:00","04/05/2026 00:00:00","572","2","moa007,moa010,","Box","Retail","6526233","6526232","5702017814476","673419404143","45.6","28.2","6.1","0.929","22","29","14","7","","218","313","4","5","X","0","85.7100","","Lisa Waggner,","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50656","43259","1","2025","Normal","Disney","Licensed","The Little Mermaid","Twirling Ariel","X","43259-1","9.99","8.99","12.99","9.99","03/12/2024 00:00:00","14/11/2025 00:00:00","93","1","dp204,","Box","Retail","6526235","6526234","5702017814483","673419403979","12.2","14.1","4.6","","11","6","5","5","","656","135","2","8","X","0","9.6500","","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50490","43260","1","2025","Normal","Disney","Licensed","Moana 2","Moana's Island Fun","X","43260-1","19.99","17.99","24.99","19.99","09/10/2024 00:00:00","04/05/2026 00:00:00","175","2","dp198,moa006,","Box","Retail","6526237","6526236","5702017814490","673419403986","20.5","19.1","6.1","","10","10","8","5","","304","159","4","6","X","0","15.1900","","Lisa Waggner,","01/01/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50653","43261","1","2025","Normal","Disney","Licensed","Encanto","Encanto Mini House","X","43261-1","19.99","17.99","24.99","19.99","03/12/2024 00:00:00","05/11/2025 00:00:00","186","2","dis166,dis173,","Box","Retail","6526239","6526238","5702017814506","673419403993","20.5","19.1","6.1","","14","12","8","5","","233","139","4","10","X","0","19.7400","","Lisa Waggner,","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50654","43262","1","2025","Normal","Disney","Licensed","Dresses","Maleficent's and Cruella De Vil's Dresses","X","43262-1","69.99","59.99","89.99","69.99","22/01/2025 00:00:00","04/05/2026 00:00:00","524","2","dis180,dis181,","Box","Retail","6526241","6526240","5702017814513","673419404006","26.2","28.2","5.9","","24","10","10","9","","354","299","6","5","X","0","43.3800","","","01/03/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51219","43263","1","2025","Normal","Disney","Licensed","Beauty and the Beast","Beauty and the Beast Castle","X","43263-1","279.99","239.99","349.99","279.99","05/03/2025 00:00:00","04/05/2026 00:00:00","2916","12","38014pb01,dp213,dp214,dp215,dp216,dp217,dp218,dp219,dp220,dp221,dp222,dp223,","Box","LEGO exclusive","6529108","6529107","5702017823720","673419407298","37.8","55.5","11.8","","53","33","15","18","","1227","1675","9","12","X","0","275.5200","215.0000","Robert Lehmann,Ryan Van Woerkom,","01/04/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51139","43264","1","2025","Normal","Disney","Licensed","Toy Story","Toy Story Celebration Train & RC Car","X","43264-1","39.99","34.99","49.99","39.99","01/06/2025 00:00:00","04/05/2026 00:00:00","206","4","dis182,dis183,dis184,dis185,","Box","Retail","6526243","6526242","5702017814520","673419404013","35.4","19.1","5.9","","10","32","5","4","","819","661","8","8","X","0","","","","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50886","43265","1","2025","Normal","Disney","Licensed","Frozen","Arendelle Frozen Castle","X","43265-1","29.99","24.99","39.99","29.99","03/12/2024 00:00:00","04/05/2026 00:00:00","177","3","dp207,dp210,dp211,","Box","Retail","6526245","6526244","5702017814544","673419404020","19.1","26.2","6.1","0.381","25","6","4","5","","184","126","4","9","X","0","18.7300","","","01/01/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50657","43266","1","2025","Normal","Disney","Licensed","Dresses","Cinderella's Dress","X","43266-1","39.99","34.99","49.99","39.99","22/01/2025 00:00:00","04/05/2026 00:00:00","474","1","dp212,","Box","Retail","6526247","6526246","5702017814551","673419404037","22.2","26.2","6.2","","23","11","10","9","","354","245","4","5","X","0","23.0000","","","01/03/2025 00:00:00","31/07/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51222","43267","1","2025","Normal","Disney","Licensed","Disney Princess","Princess Castle & Royal Pets","X","43267-1","129.99","109.99","149.99","119.99","03/05/2025 00:00:00","04/05/2026 00:00:00","787","5","dp224,dp225,dp226,dp227,moa005,","Box","Retail","6526249","6526248","5702017814568","673419404150","48","37.8","7.1","","32","46","10","6","","130","233","10","10","X","0","","","Robert Lehmann,","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50655","43268","1","2025","Normal","Disney","Licensed","Lilo & Stitch","Lilo and Stitch Beach House","X","43268-1","89.99","79.99","119.99","89.99","22/01/2025 00:00:00","04/05/2026 00:00:00","834","6","dis174,dis175,dis176,dis177,dis178,dis179,","Box","Retail","6526251","6526250","5702017814575","673419404167","38.2","26.2","7.1","","17","35","14","9","","1907","1190","2","5","X","0","64.1300","34.2000","Ryan Van Woerkom,","01/03/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51223","43269","1","2025","Normal","Disney","Licensed","One Hundred and One Dalmatians","101 Dalmatians Puppy","X","43269-1","149.99","129.99","179.99","139.99","02/05/2025 00:00:00","04/05/2026 00:00:00","1722","","","Box","Retail","6526253","6526252","5702017814582","673419404174","35.4","37.8","11.8","2.41","","","","18","","1162","908","8","10","X","0","124.2000","","","01/06/2025 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50491","43270","1","2025","Normal","Disney","Licensed","Moana 2","Moana's Adventure Canoe","X","43270-1","59.99","54.99","79.99","59.99","09/10/2024 00:00:00","04/05/2026 00:00:00","529","3","moa007,moa008,moa009,","Box","Retail","6526255","6526254","5702017814599","673419404181","26.2","28.2","5.9","","26","22","12","","","256","260","2","8","X","0","57.3300","","","01/01/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51224","43271","1","2025","Normal","Disney","Licensed","One Hundred and One Dalmatians","Lucky & Penny 101 Dalmatians Puppies","X","43271-1","24.99","19.99","29.99","24.99","31/05/2025 00:00:00","04/05/2026 00:00:00","268","","","Box","Retail","6526257","6526256","5702017814605","673419404198","20.5","19.1","6.1","0.334","","","","6","","1438","453","4","9","X","0","22.1400","","","01/06/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50658","43272","1","2025","Normal","Disney","Licensed","Moana 2","Heihei","X","43272-1","39.99","34.99","49.99","39.99","02/12/2024 00:00:00","04/05/2026 00:00:00","566","","","Box","Retail","6526259","6526258","5702017814612","673419404204","22.2","26.2","7.6","","","","","9","","2465","992","2","11","X","5","22.4300","37.2200","","01/03/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51225","43273","1","2025","Normal","Disney","Licensed","Seasonal","LEGO Disney Advent Calendar 2025","X","43273-1","44.99","29.99","59.99","34.99","02/05/2025 00:00:00","04/05/2026 00:00:00","231","4","dp233,dp234,dp235,dp236,","Box","Retail","6526261","6526260","5702017812991","673419403740","","","","","","","","5","","509","120","1","6","X","0","27.6800","","","01/09/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51226","43274","1","2025","Normal","Disney","Licensed","Mickey and Friends","Minnie's Pet Hotel","X","43274-1","39.99","34.99","49.99","39.99","01/06/2025 00:00:00","04/05/2026 00:00:00","161","2","dis186,dis187,","Box","Retail","6526263","6526262","5702017814629","673419404211","26.2","22.2","6.2","0.497","19","23","12","4","","147","153","6","9","X","0","","","","01/06/2025 00:00:00","31/07/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50885","43275","1","2025","Normal","Disney","Licensed","Cinderella","Cinderella's Castle & Horse Carriage","X","43275-1","79.99","69.99","99.99","79.99","03/12/2024 00:00:00","24/02/2026 00:00:00","596","2","dp205,dp206,","Box","Retail","6526265","6526264","5702017814636","673419404228","37.8","35.4","7.1","","29","28","9","","","124","131","10","10","X","0","","","Robert Lehmann,","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51466","43277","1","2025","Normal","Disney","Licensed","One Hundred and One Dalmatians","Cruella De Vil's Car","X","43277-1","49.99","44.99","64.99","49.99","02/06/2025 00:00:00","04/05/2026 00:00:00","378","1","dis188,","Box","Retail","6529411","6529410","5702017824901","673419407694","28.2","26.2","5.9","0.585","25","6","7","9","","1158","1348","2","10","X","0","37.7400","","Boone Langston,","01/09/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
