SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"51899","30731","1","2026","Normal","Animal Crossing","Licensed","Promotional","Tom Nook and Flying Present","X","30731-1","","","","","","","33","1","ani027,","Paper bag","{Not specified}","6587034","6587033","5702018058497","","17","18","3","","","","","6","","379","517","3","0","X","0","4.2900","","","01/03/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52612","77059","1","2026","Normal","Animal Crossing","Licensed","Sculptures","Timmy & Tommy's Fun Day Out","X","77059-1","59.99","54.99","84.99","59.99","02/05/2026 00:00:00","04/05/2026 00:00:00","513","","","Box","Retail","6589536","6589535","5702018068298","673419424998","38.2","26.2","5.65","","20","24","14","10","","3","203","0","8","X","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51647","21064","1","2026","Normal","Architecture","Model making","","Paris - City of Love","X","21064-1","79.99","69.99","99.99","79.99","19/11/2025 00:00:00","04/05/2026 00:00:00","958","","","Box","Retail","6588556","6588555","5702018063668","673419423038","26.2","38.2","9.4","","30","27","5","18","","739","1113","7","7","X","0","75.4400","","Isaac Snyder,","01/01/2026 00:00:00","31/12/2028 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51648","21065","1","2026","Normal","Architecture","Model making","Landmark Series","{?}","","","599.99","","","599.99","","","12060","","","Box","{Not specified}","","","","","","","","","","","","18","","11","332","0","0","","0","","","","01/07/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51649","21066","1","2026","Normal","Architecture","Model making","","{?}","","","","","","139.99","","","1465","","","Box","Retail","","","5702018063675","","","","","","","","","18","","5","262","0","0","","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51650","21067","1","2026","Normal","Architecture","Model making","","{?}","","","","","","299.99","","","3745","","","Box","Retail","","","5702018063705","","","","","","","","","18","","7","255","0","0","","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51651","31218","1","2026","Normal","Art","Art and crafts","Paintings","Japanese Cherry Blossom Landscape","X","31218-1","139.99","99.99","179.99","119.99","19/11/2025 00:00:00","04/05/2026 00:00:00","1892","","","Box","Retail","6588562","6588561","5702018061862","673419422031","48","37.8","12.6","","35","39","6","18","","859","1877","7","11","X","5","124.1900","90.0000","","01/01/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51652","31220","1","2026","Normal","Art","Art and crafts","Paintings","Claude Monet - Bridge over a Pond of Water Lilies","X","31220-1","249.99","179.99","349.99","199.99","10/02/2026 00:00:00","04/05/2026 00:00:00","3179","","","Box","Retail","6589597","6589596","5702018066379","673419423885","37.8","55.5","11.8","","51","41","4","18","","322","986","7","16","X","4","177.8800","","","01/03/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51973","11216","1","2026","Normal","Bluey","Licensed","","Grannies with Bingo and Bluey","X","11216-1","14.99","12.99","19.99","14.99","03/05/2026 00:00:00","04/05/2026 00:00:00","80","","","Box","{Not specified}","6590586","6590585","5702018069486","673419425254","","","","","","","","","","3","126","0","11","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51974","11217","1","2026","Normal","Bluey","Licensed","","Brick-Built Bluey Family","X","11217-1","69.99","59.99","99.99","69.99","03/05/2026 00:00:00","04/05/2026 00:00:00","466","","","Box","{Not specified}","6590588","6590587","5702018069493","673419425261","","","","","","","","","","3","123","0","15","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51975","11221","1","2026","Normal","Bluey","Licensed","","School with Rusty and Bluey","X","11221-1","24.99","19.99","34.99","24.99","03/05/2026 00:00:00","04/05/2026 00:00:00","106","","","Box","{Not specified}","6590590","6590589","5702018069509","673419425278","","","","","","","","","","3","110","0","13","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52613","30713","1","2026","Normal","Bluey","Licensed","","Fancy Restaurant with Bingo","","","","","","3.99","","","23","","","Paper bag","Retail - limited","","","5702018058053","","","","","","","","","4","","3","66","0","0","","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52731","5010353","1","2026","Book","Books","Miscellaneous","Ameet","Desk Pets – Corgi","X","5010353-1","12.99","8.99","16.99","9.99","22/04/2026 00:00:00","30/04/2026 00:00:00","55","","","Box","Retail - limited","6651342","6651342","9788325348731","","17","16","3.4","0.159","","","","6","","3","29","0","4","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52730","5010354","1","2026","Book","Books","Miscellaneous","Ameet","Desk Pets – Pig","X","5010354-1","12.99","8.99","16.99","9.99","22/04/2026 00:00:00","04/05/2026 00:00:00","43","","","Box","Retail - limited","6651343","6651343","9788325348748","","17","16","3.4","0.159","","","","6","","3","21","0","4","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52413","BLOCKS136","1","2026","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 136","X","BLOCKS136-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","44","15","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52486","BLOCKS137","1","2026","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 137","X","BLOCKS137-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","43","13","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52611","BLOCKS138","1","2026","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 138","X","BLOCKS138-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","34","12","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52735","BLOCKS139","1","2026","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 139","X","BLOCKS139-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","13","10","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52707","BLOCKSSTARWARS","1","2026","Book","Books","Miscellaneous","Magazines/Blocks","LEGO Star Wars Special","X","BLOCKSSTARWARS-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","8","14","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52267","ISBN9780241788059","1","2026","Book","Books","Miscellaneous","Dorling Kindersley","LEGO Marvel: Secrets of the Avengers","X","ISBN9780241788059-1","19.99","14.99","","18.99","","","4","","","{Not specified}","Retail","","","","","19.8","26.1","","0.788","","","","6","","14","308","0","6","X","0","","","","04/06/2026 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52268","ISBN9780241789926","1","2026","Book","Books","Miscellaneous","Dorling Kindersley","LEGO Disney: Character Guide","X","ISBN9780241789926-1","21.99","16.99","","21.99","","","4","","","{Not specified}","Retail","","","","","18.6","23.9","","","","","","6","","12","249","0","8","X","0","","","","02/07/2026 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52368","ISBN9780241789940","1","2026","Book","Books","Miscellaneous","Dorling Kindersley","LEGO NINJAGO: Visual Dictionary, Updated Edition","X","ISBN9780241789940-1","","","","","","","","","","{Not specified}","Retail","","","","","","","","","","","","6","","7","141","0","0","X","0","","","","01/10/2026 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52610","ISBN9780241816516","1","2026","Book","Books","Miscellaneous","Dorling Kindersley","LEGO Star Wars: Luke Skywalker's Galactic Adventures","X","ISBN9780241816516-1","16.99","12.99","","","","","4","","","{Not specified}","Retail - limited","","","","","18.6","23.9","","","","","","6","","6","51","0","0","","0","","","","10/08/2026 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52733","ISBN9780794454241","1","2026","Book","Books","Miscellaneous","Ameet","Valentine's Day Build and Play","X","ISBN9780794454241-1","","","","","","","49","","","Box","Retail - limited","","","","","15.3","25","2.7","0.322","","","","6","","1","9","0","1","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52732","ISBN9780794454395","1","2026","Book","Books","Miscellaneous","Ameet","Space Build and Play","X","ISBN9780794454395-1","","","","","","","57","","","Box","Retail - limited","","","","","15.3","25","2.7","","","","","6","","1","10","0","1","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52591","ISBN9781837251957","1","2026","Book","Books","Miscellaneous","Buster Books","Tiny Pets: Corgi","X","ISBN9781837251957-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","4","23","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52592","ISBN9781837251964","1","2026","Book","Books","Miscellaneous","Buster Books","Tiny Pets: Pig","X","ISBN9781837251964-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","4","22","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52590","ISBN9781837252121","1","2026","Book","Books","Miscellaneous","Buster Books","Tiny Pets: Koala","X","ISBN9781837252121-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","3","25","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52593","ISBN9781837252138","1","2026","Book","Books","Miscellaneous","Buster Books","Tiny Pets: Panda","X","ISBN9781837252138-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","3","25","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52450","ISBN9798217140022","1","2026","Book","Books","Miscellaneous","Dorling Kindersley","LEGO Holiday Ideas","X","ISBN9798217140022-1","16.99","","","","","","","","","{Not specified}","Retail","","","9798217140022","","","","","0.788","","","","6","","4","37","0","0","X","0","","","","04/08/2026 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52395","WORLDBUILDER","1","2026","Book","Books","Miscellaneous","Dorling Kindersley","LEGO City: World Builder","X","WORLDBUILDER-1","","","","","","","129","","","{Not specified}","Retail - limited","","","","","","","","","","","","7","","3","29","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"51653","11501","1","2026","Normal","Botanicals","Model making","Botanical Collection","Tulip Bouquet","X","11501-1","59.99","54.99","79.99","59.99","07/11/2025 00:00:00","04/05/2026 00:00:00","576","","","Box","Retail","6588540","6588539","5702018061770","673419421959","26.2","38.2","7.1","0.762","","","","18","","1521","1579","9","7","X","0","51.9000","","","01/01/2026 00:00:00","31/12/2028 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51654","11502","1","2026","Normal","Botanicals","Model making","Botanical Collection","Sunflower Bouquet","X","11502-1","59.99","54.99","79.99","59.99","31/01/2026 00:00:00","04/05/2026 00:00:00","686","","","Box","Retail","6588542","6588541","5702018061794","673419421966","26.2","38.2","7.1","0.665","","","","18","","745","1329","14","16","X","0","58.7800","","","01/03/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52274","11503","1","2026","Normal","Botanicals","Model making","Botanical Collection","Flower Wall","X","11503-1","89.99","79.99","129.99","89.99","23/01/2026 00:00:00","04/05/2026 00:00:00","879","","","Box","Retail","6589575","6589574","5702018066270","673419423687","26.2","38.2","7.1","0.899","22","42","8","18","","390","1242","7","15","X","0","125.1500","","","01/02/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51655","11504","1","2026","Normal","Botanicals","Model making","Botanical Collection","Peace Lily","X","11504-1","49.99","54.99","64.99","59.99","13/11/2025 00:00:00","04/05/2026 00:00:00","474","","","Box","Retail","6581011","6581010","5702018031858","673419419123","26.2","28.2","7.6","0.633","30","25","22","18","","1384","1658","7","6","X","0","47.4400","","Theo Bonner,","01/01/2026 00:00:00","31/12/2028 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"52614","11505","1","2026","Normal","Botanicals","Model making","","Woodland Mushrooms","X","11505-1","79.99","69.99","114.99","79.99","03/05/2026 00:00:00","04/05/2026 00:00:00","806","","","Box","Retail","6588544","6588543","5702018061800","673419421973","","","","","","","","18","","9","820","0","13","X","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52247","11506","1","2026","Normal","Botanicals","Model making","Botanical Collection","Rocking Plants","X","11506-1","22.99","17.99","29.99","19.99","02/04/2026 00:00:00","04/05/2026 00:00:00","253","","","Box","Retail","6588546","6588545","5702018061817","673419421980","19.1","20.5","4.6","","","","","9","","199","1211","21","12","X","0","","","Marina Stampoli,","01/05/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52615","11507","1","2026","Normal","Botanicals","Model making","","{?}","","","","","","","","","","","","{Not specified}","{Not specified}","","","5702018061824","","","","","","","","","","","3","131","0","0","","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51656","11508","1","2026","Normal","Botanicals","Model making","Botanical Collection","Daisies","X","11508-1","14.99","12.99","19.99","14.99","13/11/2025 00:00:00","04/05/2026 00:00:00","133","","","Box","Retail","6588550","6588549","5702018061831","673419422000","14.1","19.1","4.6","0.136","","","","9","","2185","1356","2","6","X","4","14.9300","","","01/01/2026 00:00:00","31/12/2028 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51657","11509","1","2026","Normal","Botanicals","Model making","Botanical Collection","Flowering Cactus","X","11509-1","34.99","24.99","44.99","29.99","13/11/2025 00:00:00","04/05/2026 00:00:00","482","","","Box","Retail","6581013","6581012","5702018031865","673419419130","19.1","26.2","6.1","0.433","16","11","9","9","","2173","1494","2","5","X","0","17.4000","18.0000","","01/01/2026 00:00:00","31/12/2028 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51658","11510","1","2026","Normal","Botanicals","Model making","Botanical Collection","Magnolia Branches","X","11510-1","49.99","44.99","64.99","49.99","31/01/2026 00:00:00","04/05/2026 00:00:00","435","","","Box","Retail","6588552","6588551","5702018061848","673419422017","28.2","26.2","5.9","0.469","39","44","11","18","","756","1291","14","19","X","5","40.9200","","Theo Bonner,","01/03/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52616","11511","1","2026","Normal","Botanicals","Model making","","Water Lilies","X","11511-1","29.99","34.99","42.99","39.99","03/05/2026 00:00:00","04/05/2026 00:00:00","259","","","Box","{Not specified}","6588554","6588553","5702018061855","673419422024","","","","","","","","","","3","496","0","10","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52617","11514","1","2026","Normal","Botanicals","Model making","","Cosmos Flowers","X","11514-1","14.99","12.99","19.99","14.99","03/05/2026 00:00:00","04/05/2026 00:00:00","171","","","Box","{Not specified}","6596890","6596889","5702018091593","673419427821","","","","","","","","","","3","415","0","9","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52411","40916","1","2026","Normal","Botanicals","Model making","Botanical Collection","Floral Picture Frame","X","40916-1","","","","","","","310","","","Box","LEGO exclusive","6590829","6590828","5702018071670","","20.5","19.1","6.1","0.315","","","","9","","1066","350","6","7","X","0","25.6600","20.7000","Marina Stampoli,","09/03/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52582","6614216","1","2026","Extended","Botanicals","Model making","Promotional","Micro Cactus","X","6614216-1","","","","","","","39","","","None (loose parts)","Promotional","","","","","","","","","","","","10","","6","127","0","3","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52477","6614217","1","2026","Extended","Botanicals","Model making","Promotional","Micro Peace Lily","X","6614217-1","","","","","","","46","","","None (loose parts)","{Not specified}","","","","","","","","","","","","10","","21","176","0","2","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52469","40856","1","2026","Normal","BrickHeadz","Licensed","Star Wars","The Mandalorian and Grogu: Allies & Villains","X","40856-1","39.99","34.99","49.99","39.99","14/02/2026 00:00:00","04/05/2026 00:00:00","661","","","Box","LEGO exclusive","6590875","6590874","5702018071021","673419425650","35.4","19.1","7","","","","","10","","214","780","10","8","X","0","","","Julian Curiëre,","26/04/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52761","40860","1","2026","Normal","BrickHeadz","Licensed","Disney","Toy Story","X","40860-1","39.99","34.99","54.99","39.99","03/05/2026 00:00:00","04/05/2026 00:00:00","528","","","Box","LEGO exclusive","6590923","6590922","5702018071250","673419425988","","","","","","","","10","","1","208","0","11","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52430","40861","1","2026","Normal","BrickHeadz","Licensed","Disney","Sulley, Mike and Boo Figures","X","40861-1","24.99","19.99","29.99","24.99","31/01/2026 00:00:00","04/05/2026 00:00:00","303","","","Box","LEGO exclusive","6590879","6590878","5702018071045","673419425674","19.1","14.1","7.1","","","","","10","","650","635","6","10","X","0","46.1000","","","01/03/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52437","40878","1","2026","Normal","BrickHeadz","Licensed","Teenage Mutant Ninja Turtles","Teenage Mutant Ninja Turtles Figures","X","40878-1","39.99","34.99","49.99","39.99","02/02/2026 00:00:00","04/05/2026 00:00:00","567","","","Box","LEGO exclusive","6590887","6590886","5702018071083","673419425711","26.2","19.1","7.2","","","","","10","","546","1050","8","11","X","0","","","Leonard Bahro,","01/04/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51659","40879","1","2026","Normal","BrickHeadz","Licensed","Stranger Things","Eleven, Max, Demogorgon and Holly Figures","X","40879-1","39.99","34.99","49.99","39.99","03/12/2025 00:00:00","04/05/2026 00:00:00","584","","","Box","Retail","6590889","6590888","5702018071090","673419425728","35.4","19.1","5.9","","10","9","8","10","","923","603","8","10","X","0","53.5600","","","01/01/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52431","40881","1","2026","Normal","BrickHeadz","Licensed","Fortnite","Supply Llama & Fishstick","X","40881-1","24.99","19.99","29.99","24.99","31/01/2026 00:00:00","04/05/2026 00:00:00","300","","","Box","LEGO exclusive","6590893","6590892","5702018071113","673419425742","19.1","14.1","7.1","","","","","10","","400","331","4","9","X","0","33.0000","","","01/03/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51724","40910","1","2026","Normal","BrickHeadz","Licensed","Fortnite","Beef Boss & Skye","X","40910-1","","","","","","","288","","","Box","Insiders Reward","6590821","6590820","","","19.1","14.1","7.1","","","","","10","","597","249","4","5","X","0","40.1100","","","01/03/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51660","40922","1","2026","Normal","BrickHeadz","Licensed","Disney","Angel","X","40922-1","12.99","10.99","16.99","12.99","03/12/2025 00:00:00","04/05/2026 00:00:00","133","","","Box","LEGO exclusive","6590899","6590898","5702018071144","673419425773","12.2","14.1","6.1","","","","","10","","731","408","2","5","X","0","16.7800","","","01/01/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52734","40923","1","2026","Normal","BrickHeadz","Licensed","Shrek","Shrek, Donkey & Gingy Figures","X","40923-1","24.99","19.99","34.99","24.99","24/04/2026 00:00:00","04/05/2026 00:00:00","259","","","Box","Retail","6590945","6590944","5702018071441","673419426190","","","","","8","7","5","10","","15","370","0","10","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52742","40924","1","2026","Normal","BrickHeadz","Licensed","Transformers","Megatron Robot & Vehicle","X","40924-1","24.99","19.99","","24.99","","","224","","","Box","LEGO exclusive","","6590946","5702018071458","","","","","","","","","10","","2","326","0","12","X","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52743","40925","1","2026","Normal","BrickHeadz","Licensed","Disney","Alice in Wonderland","X","40925-1","39.99","34.99","54.99","39.99","03/05/2026 00:00:00","04/05/2026 00:00:00","601","","","Box","LEGO exclusive","6590949","6590948","5702018071465","673419426213","","","","","","","","10","","1","297","0","9","X","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52352","910059","1","2026","Extended","BrickLink","Model making","Designer Program Series 7","Privateer Frigate Fortuna","X","910059-1","349.99","319.99","489.99","349.99","17/02/2026 00:00:00","23/02/2026 00:00:00","4087","","","Box","LEGO exclusive","6569733","6569732","5702017993119","673419417907","55.5","37.8","15.7","","","","","18","","434","833","0","6","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52353","910060","1","2026","Extended","BrickLink","Model making","Designer Program Series 7","Sushi Restaurant","X","910060-1","279.99","249.99","389.99","279.99","17/02/2026 00:00:00","23/02/2026 00:00:00","3604","","","Box","LEGO exclusive","6569735","6569734","5702017993126","673419417914","55.5","37.8","15.7","","","","","18","","520","960","0","5","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52354","910061","1","2026","Extended","BrickLink","Model making","Designer Program Series 7","Antique Collection","X","910061-1","109.99","99.99","154.99","109.99","17/02/2026 00:00:00","23/02/2026 00:00:00","1504","","","Box","LEGO exclusive","6569737","6569736","5702017993133","673419417778","54","28.2","9.1","","","","","18","","164","385","0","5","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52355","910062","1","2026","Extended","BrickLink","Model making","Designer Program Series 7","Alchemist's Shop","X","910062-1","199.99","179.99","269.99","199.99","17/02/2026 00:00:00","23/02/2026 00:00:00","2319","","","Box","LEGO exclusive","6569739","6569738","5702017993140","673419417921","48","37.8","11.2","","","","","18","","554","908","0","5","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52356","910063","1","2026","Extended","BrickLink","Model making","Designer Program Series 7","W.A.L.T.","X","910063-1","39.99","34.99","54.99","39.99","17/02/2026 00:00:00","23/02/2026 00:00:00","654","","","Box","LEGO exclusive","6569741","6569740","5702017993157","673419417938","26.2","19.1","11.8","","","","","18","","229","349","0","4","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52383","12010","1","2026","Normal","City","Modern day","Book Parts","City World Builder parts","X","12010-1","","","","","","","63","","","Polybag","{Not specified}","","","","","","","","","","","","6","","4","81","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52382","12011","1","2026","Normal","City","Modern day","Book Parts","City World Builder parts","X","12011-1","","","","","","","66","","","Polybag","{Not specified}","6596538","","","673419427791","","","","","","","","6","","3","160","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"51661","30719","1","2026","Normal","City","Modern day","Racing","Go-Kart Racer","X","30719-1","","","","3.99","","","48","1","cty1992,","Paper bag","Retail - limited","6587010","6587009","5702018058947","","17","18","3","0.042","","","","5","","1256","388","2","2","X","0","4.0000","","Rik Pauwels,","01/01/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51662","60478","1","2026","Normal","City","Modern day","Construction","Cement Mixer","X","60478-1","39.99","34.99","49.99","39.99","03/12/2025 00:00:00","04/05/2026 00:00:00","371","3","cty1819,cty1971,cty1972,","Box","Retail","6585624","6585623","5702018056790","673419420709","28.2","26.2","5.9","0.571","22","9","5","7","","1113","1466","2","10","X","5","40.1100","21.7000","Corvin Stichert,","01/01/2026 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51663","60479","1","2026","Normal","City","Modern day","Police","Police Prisoner Transport Van","X","60479-1","19.99","17.99","24.99","19.99","03/12/2025 00:00:00","04/05/2026 00:00:00","198","3","cty1968,cty1969,cty1970,","Box","Retail","6581039","6581038","5702018031759","673419419154","26.2","19.1","6.1","0.377","14","7","6","6","","396","460","2","9","X","0","18.9800","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51952","60480","1","2026","Normal","City","Modern day","Construction","Backhoe Loader","X","60480-1","29.99","24.99","42.99","29.99","03/05/2026 00:00:00","04/05/2026 00:00:00","301","","","Box","Retail","6585626","6585625","5702018056806","673419420716","26.2","22.2","6.2","","10","28","7","7","","7","709","0","11","X","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51664","60481","1","2026","Normal","City","Modern day","Rides","Police Truck","X","60481-1","9.99","7.99","12.99","9.99","03/12/2025 00:00:00","04/05/2026 00:00:00","71","1","cty1941,","Box","Retail","6581041","6581040","5702018031766","673419419093","12.2","9.1","7.8","","6","8","5","5","","590","298","2","5","X","0","9.9900","5.0000","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51665","60482","1","2026","Normal","City","Modern day","Rides","Fire Engine","X","60482-1","9.99","7.99","12.99","9.99","03/12/2025 00:00:00","04/05/2026 00:00:00","67","1","cty1942,","Box","Retail","6581043","6581042","5702018031872","673419419109","12.2","9.1","7.8","","6","8","5","5","","510","287","2","9","X","0","","","","01/01/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51666","60483","1","2026","Normal","City","Modern day","Rides","Loader","X","60483-1","9.99","7.99","12.99","9.99","03/12/2025 00:00:00","04/05/2026 00:00:00","61","1","cty1943,","Box","Retail","6581045","6581044","5702018031889","673419419116","12.2","9.1","7.8","","15","6","5","5","","601","366","2","9","X","1","9.6500","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51667","60484","1","2026","Normal","City","Modern day","Rides","Gaming Car","X","60484-1","9.99","7.99","12.99","9.99","03/12/2025 00:00:00","04/05/2026 00:00:00","64","1","cty1944,","Box","Retail","6581047","6581046","5702018031896","673419419161","12.2","9.1","7.8","","12","4","5","5","","646","382","2","11","X","4","11.3700","","","01/01/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51668","60485","1","2026","Normal","City","Modern day","Racing","Hot Rod","X","60485-1","9.99","8.99","12.99","9.99","03/12/2025 00:00:00","04/05/2026 00:00:00","81","1","cty1946,","Box","Retail","6581049","6581048","5702018031902","673419419178","14.1","12.2","6.1","0.165","12","6","4","5","","981","707","2","10","X","5","9.4900","6.5000","Rik Pauwels,","01/01/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51669","60486","1","2026","Normal","City","Modern day","Traffic","EV Supercar","X","60486-1","9.99","8.99","12.99","9.99","03/12/2025 00:00:00","04/05/2026 00:00:00","109","1","cty1945,","Box","Retail","6581051","6581050","5702018031919","673419419185","15.7","14.1","6.1","0.184","13","4","5","5","","966","746","2","9","X","5","11.0400","8.0000","Hans T,","01/01/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51670","60487","1","2026","Normal","City","Modern day","Traffic","Yellow Taxi","X","60487-1","14.99","12.99","19.99","14.99","03/12/2025 00:00:00","04/05/2026 00:00:00","122","2","cty1953,cty1954,","Box","Retail","6581053","6581052","5702018031926","673419419192","19.1","14.1","4.6","0.215","13","5","5","5","","1313","1114","2","11","X","5","14.8700","9.0000","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
